Arnob.	adv. nat.
Arnob.	apol.
Arnob.	in Luc.
Arnob.	in psalm.
Arnob.	in psalm. 
Arnob.	iun. confl.
Arnob.	poët.
Arr.	Men. dig.
Arr.	Menand. dig.
Arrunt.	in Sen. ep.
Arrus.	Mess.
As.	in Cic. ep.
Ascon.	Cic. Mil.
Ascon.	Cic. Mil. argum.
Ascon.	Cic. Milon.
Ascon.	Hor. carm.
Ascon.	Hor. sat.
Ascon.	ad Cic. Mil.
Ascon.	ad Cic. tog. cand.
Ascon.	de tog. cand.
Ascon.	in Caecil.
Ascon.	in Cic. Pis.
Ascon.	in Cic. Pis. enarr.
Ascon.	in Cic. Pison.
Ascon.	in Cic. Scaur.
Ascon.	in Pison.
Ascon.	in Scaur.
Ascon.	in tog. cand.
Ascon.	in tog. cand. fr.
Asin.	in Cic. ep.
Assumpt.	Mos.
At.	Fortunat.
Atell.	inc.
Atil.	Fortun. art. metr.
Atil.	Fortunat.
Atil.	com.
Atil.	de art. metr.
Att.	fr.
Att.	fr. Brut.
Att.	tr.
Auct.	Aetn.
Auct.	Cosmogr.
Auct.	Priap.
Auct.	Vict. Caes.
Auct.	Vict. epit.
Auct.	ad Liv.
Auct.	ad Messal.
Auct.	ad Pis.
Auct.	ad Pison.
Auct.	ad Plaut. Men.
Auct.	argum.
Auct.	bell. Afr.
Auct.	class.
Auct.	class. tom.
Auct.	de Philom.
Auct.	de Phoen.
Auct.	de aucup.
Auct.	de div. fabr. archit.
Auct.	de dub. nom.
Auct.	de fig.
Auct.	de gen. idiom.
Auct.	de genes.
Auct.	de idiom.
Auct.	de idiom. cas.
Auct.	de idiom. gen.
Auct.	de idiot. gen.
Auct.	de libr.
Auct.	de libr. partt.
Auct.	de mirac. mund.
Auct.	de pond.
Auct.	de ponder.
Auct.	de praenom.
Auct.	de progen. Aug.
Auct.	de schem. dian.
Auct.	de vir. ill.
Auct.	de virt. herb.
Auct.	descr. orb.
Auct.	epit. Iliad.
Auct.	epit. Iliad. Hom.
Auct.	frgm. iur. anteiust.
Auct.	in Anthol. Lat.
Auct.	in Boëth.
Auct.	in Catil.
Auct.	in Liv.
Auct.	in Pis.
Auct.	in Pison.
Auct.	in Sall.
Auct.	in obit. Maecen.
Auct.	inc. exc. mathem.
Auct.	inc. pan. Constant.
Auct.	inc. pan. Constant. Aug.
Auct.	inc. pan. Constant. Caes.
Auct.	incert. grat. act. Constant. Aug.
Auct.	it. Alex.
Auct.	itin. Alex.
Auct.	laud. Herc.
Auct.	pan. Const. Aug.
Auct.	pan. Constant. Aug.
Auct.	perv. Ven.
Auct.	pervig. Ven.
Auct.	prol. Plaut. Amph.
Auct.	prol. Plaut. Cas.
Auct.	prol. Plaut. Men.
Auct.	prol. Plaut. Poen.
Auct.	prol. Plaut. capt. prol.
Auct.	prol. Plaut. truc.
Auct.	schem. dian.
Auct.	serm.
Auct.	vit. Cypr.
Aufl.	Bd.
Aug.	epist.
Aug.	in Secundin.
Augnstin.	de doctr. Chr.
Augugtin.	ep.
August.	serm.
Augustin.	Acad.
Augustin.	Galat.
Augustin.	Serm.
Augustin.	ad Parth. tract.
Augustin.	ad Roman.
Augustin.	ad Simplician.
Augustin.	ad lit.
Augustin.	ad litt.
Augustin.	ad litt. lib. imperf.
Augustin.	ad litt. op. imperf.
Augustin.	ad litter.
Augustin.	adv. Acad.
Augustin.	adv. Don.
Augustin.	adv. Donat.
Augustin.	adv. Iulian.
Augustin.	adv. Pelag.
Augustin.	art. gramm.
Augustin.	catech.
Augustin.	catech. rud.
Augustin.	conf.
Augustin.	cons. euang.
Augustin.	de agon. Chr.
Augustin.	de anim.
Augustin.	de anim. orig.
Augustin.	de beat. vit.
Augustin.	de cant. nov.
Augustin.	de catech. rud.
Augustin.	de categ.
Augustin.	de coniug. adult.
Augustin.	de cons. euang.
Augustin.	de cons. evang.
Augustin.	de consens. euang.
Augustin.	de consens. evang.
Augustin.	de consol. phil. pros.
Augustin.	de contin.
Augustin.	de dial.
Augustin.	de div. quaest. qu.
Augustin.	de divers. quaest.
Augustin.	de doct. Chr.
Augustin.	de doctr. Chr.
Augustin.	de doctr. Chr. prol.
Augustin.	de doctr. Christ.
Augustin.	de doctr. chr.
Augustin.	de doctr. christ.
Augustin.	de don. persev.
Augustin.	de duab. anim.
Augustin.	de excid. urb.
Augustin.	de exod.
Augustin.	de gen.
Augustin.	de genes.
Augustin.	de gest. Pelag.
Augustin.	de haeres.
Augustin.	de haeres. no.
Augustin.	de lib. arb.
Augustin.	de lib. arbitr.
Augustin.	de magistr.
Augustin.	de merit. peccat.
Augustin.	de mor. Manich.
Augustin.	de mor. eccl.
Augustin.	de mor. eccl. cath.
Augustin.	de morib. Manich.
Augustin.	de morib. eccles. cathol.
Augustin.	de mus.
Augustin.	de music.
Augustin.	de num.
Augustin.	de op. monach.
Augustin.	de oper. monach.
Augustin.	de ord.
Augustin.	de ordin.
Augustin.	de pecc. merit.
Augustin.	de peccat. merit.
Augustin.	de quaest.
Augustin.	de quant. anim.
Augustin.	de quantit. anim.
Augustin.	de rhet.
Augustin.	de sanct. virgin.
Augustin.	de serm. apost.
Augustin.	de serm. dom.
Augustin.	de serm. domin.
Augustin.	de trin.
Augustin.	de trinit.
Augustin.	de unit. eccl.
Augustin.	de util. cred.
Augustin.	de utilit. cred.
Augustin.	de utilit. ieiun.
Augustin.	de ver. rel.
Augustin.	de ver. relig.
Augustin.	de virginit.
Augustin.	de vit. beat.
Augustin.	dial.
Augustin.	doctr. Chr.
Augustin.	don. persev.
Augustin.	enarr.
Augustin.	enchir.
Augustin.	ep.
Augustin.	epist.
Augustin.	haeres.
Augustin.	in Faust.
Augustin.	in Galat.
Augustin.	in Hier. ep.
Augustin.	in Hieron. epist.
Augustin.	in Io.
Augustin.	in Ioann.
Augustin.	in Ioann. euang.
Augustin.	in Ioann. euang. tract.
Augustin.	in Ioann. tract.
Augustin.	in Iud. qu.
Augustin.	in Levit. qu.
Augustin.	in deut.
Augustin.	in euang. Ioann.
Augustin.	in euang. Ioann. tract.
Augustin.	in evang. Ioann.
Augustin.	in exod.
Augustin.	in exod. 
Augustin.	in exod. no.
Augustin.	in exod. qu.
Augustin.	in fer. pentec.
Augustin.	in gen. qu.
Augustin.	in genes.
Augustin.	in genes. qu.
Augustin.	in hept.
Augustin.	in heptat.
Augustin.	in levit. qu.
Augustin.	in pentat.
Augustin.	in psalm.
Augustin.	in psalm. conc.
Augustin.	in psalm. serm.
Augustin.	lib. arbitr.
Augustin.	locut.
Augustin.	medit.
Augustin.	mendac.
Augustin.	mor. Manich.
Augustin.	mor. eccil. cath.
Augustin.	mor. eccl.
Augustin.	mus.
Augustin.	music.
Augustin.	op.
Augustin.	op. imperf.
Augustin.	peccat. merit.
Augustin.	psalm.
Augustin.	quaest.
Augustin.	quaest. hept.
Augustin.	regul.
Augustin.	retr.
Augustin.	retract.
Augustin.	retract. prol.
Augustin.	serm.
Augustin.	serm. 
Augustin.	serm. app.
Augustin.	serm. fr.
Augustin.	solil.
Augustin.	soliloqu.
Augustin.	spec.
Augustin.	specul.
Augustin.	tract.
Augustin.	trin.
Augustin.	trinit.
Aur.	Augustin. rhet.
Aur.	Vict.
Aur.	Vict. Caes.
Aur.	Vict. epit.
Aur.	Vict. orig.
Aur.	Vict. orig. gent. Rom.
Aur.	Vict. vir. ill.
Aur.	acut.
Aur.	chron.
Aur.	de Caes.
Aur.	de morb. acut.
Aur.	de morb. chron.
Aur.	de or. gent. Rom.
Aur.	de orig.
Aur.	de orig. gent. Rom.
Aur.	de rhet.
Aur.	de vir. ill.
Aur.	vict. epit.
Aur.	vict. vir. ill.
Aurel.	Arcad. dig.
Aurel.	de Caes.
Aurel.	de orig. gent. Rom.
Ausgew.	Br. Cic.
Auson.	Caes.
Auson.	Cent. nupt.
Auson.	Drepan. fil.
Auson.	Mos.
Auson.	Mos. 
Auson.	Mosell.
Auson.	Technop.
Auson.	ad edyll.
Auson.	ad nep. lemm.
Auson.	append.
Auson.	de fer. Rom.
Auson.	de hist.
Auson.	de litt. monos.
Auson.	de mens. monos.
Auson.	de monos.
Auson.	de nom. sept. dier.
Auson.	de prof.
Auson.	ecl.
Auson.	eclog.
Auson.	edyll.
Auson.	edyll. 
Auson.	egl.
Auson.	ep.
Auson.	ep. 
Auson.	ephem.
Auson.	ephem. orat.
Auson.	ephem. parecb.
Auson.	epig.
Auson.	epigr.
Auson.	epist.
Auson.	epist. edyll.
Auson.	epist. praem. edyll.
Auson.	epit. her.
Auson.	epitaph.
Auson.	epith.
Auson.	grat. act.
Auson.	grat. act. II.
Auson.	grat. act. III.
Auson.	grat. act. VIII.
Auson.	grat. act. XVII.
Auson.	grat. act. XVIII.
Auson.	lud. sept. sap.
Auson.	lud. sept. sap. praef.
Auson.	ord. urb. nob.
Auson.	ord. urb. nobil.
Auson.	parent.
Auson.	parent. praef.
Auson.	parent. praef. pros.
Auson.	perioch. Iliad.
Auson.	perioch. Iliad. prooem.
Auson.	perioch. Odyss.
Auson.	perioch. praef.
Auson.	prof.
Auson.	prof. carm.
Auson.	rhop.
Auson.	sept. sap.
Auson.	sept. sap. Cleob.
Avian.	apol.
Avian.	fab.
Avian.	fab. apol.
Avid.	Cass.
Avien.	Arat.
Avien.	Arat. 
Avien.	Arat. phaen.
Avien.	Phaen.
Avien.	ad Flav.
Avien.	descr. orb.
Avien.	descr. orb. terr.
Avien.	fab.
Avien.	or. mar.
Avien.	or. marit.
Avien.	orb. descr.
Avien.	orb. terr.
Avien.	perieg.
Avien.	phaen.
Avien.	phaenom.
Avien.	progn.
Avit.	ad Fascin. soror.
Bacch.	lin.
Baehr.	Isid. orig.
Barnab.	ep. vers. Lat.
Barth.	adv.
Bed.	cant. cantic.
Bed.	mund. constit. tom.
Bentl.	Hor. carm.
Bentl.	Hor. epod.
Bentl.	Hor. sat.
Bentl.	Ter. Hec.
Berl.	Philol. Wochenschr.
Bern.	ad Verg. georg.
Bibl.	crit.
Bithyn.	in Cic. ep.
Blomf.	Aeschyl. Sept.
Boecking.	Corp. inscr. Lat.
Boeth.	in Porphyr.
Bollett.	christ.
Bonif.	in Augustin. epist.
Bonn.	Apul. flor.
Bonn.	Aur. Vict. epit.
Borm.	Uned. Inschr. no.
Brisson.	de form.
Broukh.	Prop.
Broukh.	Tibull.
Brut.	ad Brut.
Brut.	in Cic. ep.
Buech.	Corp. inscr. Lat.
Buech.	no.
Burm.	Anthol. Lat.
Burm.	Ov. am.
Burm.	Ov. fast.
Burm.	Ov. her.
Burm.	Ov. met.
Burm.	Ov. trist.
Burm.	Phaedr.
Burm.	Prop.
Burm.	Ps. Ov. her.
Burm.	Ps. Quint. decl.
Burm.	Suet. Caes.
Burm.	Val. Flacc.
Burm.	Verg. georg.
Burs.	Prisc.
Caecil.	com.
Caecil.	com. 
Caecil.	com. fr.
Caecil.	com. fr. inc.
Caecil.	com. inc. fab. XXXV. Turpil. com.
Caecin.	in Cic. ep.
Caef.	de morb. chron.
Cael.	Antip.
Cael.	Antip. bell. Pun. sec. hist.
Cael.	Antip. hist.
Cael.	Arel. reg. mon.
Cael.	Aur. acut.
Cael.	Aur. acut. praef.
Cael.	Aur. chr.
Cael.	Aur. chron.
Cael.	Aur. salut. praec.
Cael.	Aur. sign. diaet. pass.
Cael.	Aur. signif. diaet. pass.
Cael.	Aur. tard.
Cael.	Aurel. acut.
Cael.	Aurel. chron.
Cael.	de morb.
Cael.	de morb. acut.
Cael.	de morb. acut. praef.
Cael.	de morb. chron.
Cael.	de morb. chron. praef.
Cael.	de morb. signif. diaet. pass.
Cael.	de mort. chron.
Cael.	de salut. praec.
Cael.	de sign. diaet. pass.
Cael.	de signif. diaet.
Cael.	de signif. diaet. pass.
Cael.	in Cic. ep.
Cael.	āur. acut.
Caelestin.	pap. epist.
Caes.	Arel.
Caes.	Arelat. epist.
Caes.	Germ. Arat.
Caes.	Germ. fr.
Caes.	Germ. phaen.
Caes.	German. Arat.
Caes.	German. phaen.
Caes.	German. phaen. 
Caes.	Germanic. prognost.
Caes.	ad virg.
Caes.	de metr.
Caes.	de metr. Hor.
Caes.	ep.
Caes.	in Anthol. Lat.
Caes.	in Cic. ep.
Caesar.	ad virg.
Cal.	de Athan.
Cal.	de Athanas.
Callistr.	dig.
Calp.	Fl. decl.
Calp.	Flacc. decl.
Calp.	decl.
Calp.	ecl.
Calp.	ed.
Capit.	Alb.
Capit.	Albin.
Capit.	Anton. Phil.
Capit.	Anton. phil.
Capit.	Claud. Albin.
Capit.	Clod. Albin.
Capit.	Get.
Capit.	Gord.
Capit.	Gord. iun.
Capit.	Gord. tr.
Capit.	Macr.
Capit.	Macrin.
Capit.	Maxim.
Capit.	Maxim. duob.
Capit.	Maxim. duor.
Capit.	Maxim. iun.
Capit.	Maximin.
Capit.	Maximin. duob.
Capit.	Maximin. iun.
Capit.	Opil. Macr.
Capit.	Opil. Macrin.
Capit.	Pert.
Capit.	Pertin.
Capit.	Port.
Capit.	Ver.
Capit.	in Maximin. duob.
Capit.	in Ver.
Capitol.	Albin.
Capitol.	Anton. phil.
Capitol.	Aur.
Capitol.	Gord.
Capitol.	Macr.
Capitol.	Max.
Capitol.	Maximin.
Capitol.	Maximin. iun.
Capitol.	Pert.
Capitol.	Pertin.
Capitol.	Ver.
Capitul.	reg. Franc. tom.
Carm.	conviv. Graec.
Carm.	de fig.
Carm.	de quib. urb.
Carm.	epig.
Carm.	epigr.
Casaub.	Pers.
Casaub.	Suet. Aug.
Casaub.	Suet. Caes.
Casin.	prol.
Casiod.	inst. div. litt.
Cass.	Fel.
Cass.	Hemin.
Cass.	Hemin. ann.
Cass.	Hemin. hist.
Cass.	conl. praef.
Cass.	de medic.
Cass.	ibid.
Cass.	in Cic. ep.
Cassian.	Nest.
Cassian.	coen. inst.
Cassian.	coenob. inst.
Cassian.	coenob. inst. praef.
Cassian.	coll.
Cassian.	coll. 
Cassian.	coll. patr.
Cassian.	collat.
Cassian.	collat. patr.
Cassian.	conl.
Cassian.	de coenob. inst.
Cassian.	de coenob. instit.
Cassian.	de inc. Chr.
Cassian.	de incarn.
Cassian.	de incarn. Chr.
Cassian.	de incarn. dom.
Cassian.	inc. Chr.
Cassian.	incarn.
Cassian.	incarn. Chr.
Cassian.	inst.
Cassian.	inst. coen.
Cassian.	instit.
Cassian.	instit. cen.
Cassiod.	Ios. antiqu.
Cassiod.	ad regin.
Cassiod.	arithm.
Cassiod.	compl.
Cassiod.	compl. act. apost.
Cassiod.	compl. apoc.
Cassiod.	complex. act. apost.
Cassiod.	de amic.
Cassiod.	de amic. prol.
Cassiod.	de anim.
Cassiod.	de arithm.
Cassiod.	de art. disc. lib.
Cassiod.	de art. gramm. in.
Cassiod.	de astron.
Cassiod.	de dial.
Cassiod.	de dialect.
Cassiod.	de inst. div. litt.
Cassiod.	de mus.
Cassiod.	de music.
Cassiod.	de or.
Cassiod.	de orat.
Cassiod.	de orthogr.
Cassiod.	de orthogr. praef.
Cassiod.	de orthogr. praef. extr.
Cassiod.	de rhet.
Cassiod.	de syllog.
Cassiod.	dial.
Cassiod.	div. inst.
Cassiod.	div. litt.
Cassiod.	geom.
Cassiod.	hist.
Cassiod.	hist. eccl.
Cassiod.	hist. eccl. trip.
Cassiod.	hist. eccles.
Cassiod.	hist. sacr.
Cassiod.	hist. trip.
Cassiod.	in Auct. class. tom.
Cassiod.	in apocal.
Cassiod.	in cant.
Cassiod.	in cant. cantic.
Cassiod.	in cantic.
Cassiod.	in psalm.
Cassiod.	in psalm. praef.
Cassiod.	in psalm. tom.
Cassiod.	in psalt.
Cassiod.	in psalt. praef.
Cassiod.	in psalt. praef. vol.
Cassiod.	inst. div.
Cassiod.	inst. div. lit.
Cassiod.	inst. div. litt.
Cassiod.	inst. div. litt. 
Cassiod.	inst. lib. litt.
Cassiod.	inst. saec. litt.
Cassiod.	instit. div. litt.
Cassiod.	orthogr.
Cassiod.	var.
Cassiod.	var. praef.
Castal.	Rutil. itin.
Cato.	inc. libr. fr.
Cellar.	Curt.
Cellar.	de mort. pers.
Cels.	Bd.
Cels.	dig.
Cels.	praef.
Cels.	prooem.
Cens.	fr.
Censor.	fr.
Censor.	fragm.
Censor.	frgm.
Censorin.	fr.
Censorin.	fragm.
Chalc.	Tim.
Chalc.	comm.
Chalcid.	Tim.
Chalcid.	Tim. 
Chalcid.	Tim. Vgl. Borrich. cogitatt.
Chalcid.	Tim. prooem.
Chalcid.	in Plat. Tim.
Chaldic.	Tim.
Charis.	exc.
Charis.	gr.
Choerob.	in Cramer. anecd. tom.
Chr.	Cic. Brut.
Chr.	Nep. Thras.
Chr.	Plaut. asin.
Chr.	nat.
Christ.	Vol. II.
Chronogr.	Momms.
Chrysol.	serm.
Cic.	Ac.
Cic.	Acad.
Cic.	Acad. II. fr.
Cic.	Acad. fr.
Cic.	Acad. fr. inc.
Cic.	Acad. lib.
Cic.	Acad. pr.
Cic.	Arat.
Cic.	Arat. fr. II.
Cic.	Arat. phaen.
Cic.	Arch.
Cic.	Balb.
Cic.	Brut.
Cic.	Brut. 
Cic.	Caecin.
Cic.	Caecin. 
Cic.	Cael.
Cic.	Caesin.
Cic.	Cat.
Cic.	Catil.
Cic.	Clod.
Cic.	Clu.
Cic.	Clu. 
Cic.	Cluent.
Cic.	Cornel.
Cic.	Dei.
Cic.	Deiot.
Cic.	Ecl.
Cic.	Flacc.
Cic.	Flacc. 
Cic.	Font.
Cic.	Font. fr.
Cic.	Hortens. fr.
Cic.	Hortens. fr. no.
Cic.	II. Verr.
Cic.	Lael.
Cic.	Lig.
Cic.	Manil.
Cic.	Marc.
Cic.	Mil.
Cic.	Mur.
Cic.	Mur. 
Cic.	Muren.
Cic.	Oecon. fr.
Cic.	Phii.
Cic.	Phil.
Cic.	Pis.
Cic.	Pis. 
Cic.	Pis. fr.
Cic.	Planc.
Cic.	Planc. 
Cic.	Poët. Tusc.
Cic.	Protag. fr.
Cic.	Quinct.
Cic.	Quinct. 
Cic.	Quint.
Cic.	Rab. Post.
Cic.	Rab. perd.
Cic.	Rab. post.
Cic.	Rab. post. 
Cic.	Rabir. Post.
Cic.	Rabir. perd.
Cic.	Rosc. Am.
Cic.	Rosc. Am. 
Cic.	Rosc. Amer.
Cic.	Rosc. com.
Cic.	Scaur.
Cic.	Scaur. fr.
Cic.	Sest.
Cic.	Sest. 
Cic.	Sex. Rosc.
Cic.	Sull.
Cic.	Tim.
Cic.	Tull.
Cic.	Tus.
Cic.	Tusc.
Cic.	Vat.
Cic.	Vatin.
Cic.	Verr.
Cic.	Vgl. Bünem. Lact.
Cic.	ad Att.
Cic.	ad Att. 
Cic.	ad Brut.
Cic.	ad Quir.
Cic.	ad. Att.
Cic.	agr.
Cic.	clu.
Cic.	consol. fr.
Cic.	de Liv.
Cic.	de Sen.
Cic.	de amic.
Cic.	de amic. 
Cic.	de consul. fr. inc.
Cic.	de div.
Cic.	de divin.
Cic.	de dom.
Cic.	de fat.
Cic.	de fin.
Cic.	de fin. exc. II.
Cic.	de glor.
Cic.	de har. resp.
Cic.	de harusp. resp.
Cic.	de imp. Cn. Pomp.
Cic.	de imp. Pomp.
Cic.	de imper. Pomp.
Cic.	de inv.
Cic.	de leeg.
Cic.	de leg. agr.
Cic.	de lege. agr.
Cic.	de legg.
Cic.	de nat.
Cic.	de nat. deor.
Cic.	de off.
Cic.	de opt. gen.
Cic.	de or.
Cic.	de orat.
Cic.	de pet.
Cic.	de pet. cons.
Cic.	de petit. cons.
Cic.	de prov. cons.
Cic.	de rep.
Cic.	de sen.
Cic.	de sen. 
Cic.	de tog. cand. fr.
Cic.	ecl.
Cic.	ep.
Cic.	ep. fr.
Cic.	ep. fragm.
Cic.	ep. sel.
Cic.	epist.
Cic.	fat.
Cic.	fr. epist.
Cic.	fr. inc.
Cic.	fragm.
Cic.	har. resp.
Cic.	in Anthol. Lat.
Cic.	in Caec.
Cic.	in Caecil.
Cic.	in Cic. ep.
Cic.	in Clod. fr.
Cic.	in Hier. ep.
Cic.	in Hieron. epist.
Cic.	in Pis.
Cic.	in tog. cand. fr.
Cic.	nat. deor.
Cic.	oec. fr.
Cic.	oecon. fr.
Cic.	off.
Cic.	or.
Cic.	or. 
Cic.	orat.
Cic.	oratt. commentariis. Haun.
Cic.	oratt. fr. inc.
Cic.	parad.
Cic.	parad. prooem.
Cic.	part. or.
Cic.	partit. or.
Cic.	pet. cons.
Cic.	petit. cons.
Cic.	poët. Tusc.
Cic.	poët. or.
Cic.	prov. cons.
Cic.	top.
Cic.	top. 
Cic.	top. lib.
Cic.	topic.
Cic.	tusc.
Cinciis.	Berol.
Cis.	Pis.
Cl.	Mam. genethl.
Cl.	Mam. grat. act.
Cl.	Mamert. grat. act. Iulian.
Cl.	Mamert. pan. Maxim.
Cl.	Mamert. pan. Maximin. Aug.
Cl.	Quadr. ann.
Cl.	Quadrig.
Cl.	Quadrig. ann.
Cl.	Sacerd.
Cl.	Sacerd. art. gr.
Cl.	Sacerd. art. gramm.
Cl.	de anim.
Cl.	de stat. anim.
Class.	Auct.
Class.	auct.
Class.	auct. VI.
Class.	auct. tom.
Class.	auct. vol.
Claud.	Eutr.
Claud.	Gigant.
Claud.	Gigantom.
Claud.	II. cons. Stil.
Claud.	III. cons. Hon.
Claud.	III. cons. Honor.
