Auct.	laud. Herc.
Auct.	pan. Const. Aug.
Auct.	perv. Ven.
Auct.	prol. Plaut. Amph.
Auct.	serm.
Auct.	vit. Cypr.
Aufl.
Aufl.	Bd.
Aug.
Aug.	epist.
Augnstin.	de doctr. Chr.
Augugtin.	ep.
August.
August.	serm.
Augustin.
Augustin.	Acad.
Augustin.	Galat.
Augustin.	Serm.
Augustin.	ad Parth. tract.
Augustin.	ad Simplician.
Augustin.	ad litt. op. imperf.
Augustin.	ad litter.
Augustin.	adv. Don.
Augustin.	adv. Iulian.
Augustin.	adv. Pelag.
Augustin.	art. gramm.
Augustin.	catech.
Augustin.	conf.
Augustin.	cons. euang.
Augustin.	de agon. Chr.
Augustin.	de anim.
Augustin.	de beat. vit.
Augustin.	de cant. nov.
Augustin.	de coniug. adult.
Augustin.	de consens. evang.
Augustin.	de consol. phil. pros.
Augustin.	de dial.
Augustin.	de div. quaest. qu.
Augustin.	de divers. quaest.
Augustin.	de divin. daem. no.
Augustin.	de doct. Chr.
Augustin.	de doctr. Chr. prol.
Augustin.	de don. persev.
Augustin.	de excid. urb.
Augustin.	de exod.
Augustin.	de gen.
Augustin.	de genes.
Augustin.	de gest. Pelag.
Augustin.	de haeres.
Augustin.	de lib. arb.
Augustin.	de magistr.
Augustin.	de merit. peccat.
Augustin.	de mor. Manich.
Augustin.	de morib. eccles. cathol.
Augustin.	de mus.
Augustin.	de music.
Augustin.	de num.
Augustin.	de op. monach.
Augustin.	de ordin.
Augustin.	de rhet.
Augustin.	de sanct. virgin.
Augustin.	de serm. domin.
Augustin.	de trinit.
Augustin.	de unit. eccl.
Augustin.	de util. cred.
Augustin.	de utilit. ieiun.
Augustin.	de ver. rel.
Augustin.	enarr.
Augustin.	enchir.
Augustin.	ep.
Augustin.	fr.
Augustin.	in Io.
Augustin.	in Ioann.
Augustin.	in evang. Ioann.
Augustin.	in fer. pentec.
Augustin.	in gen. qu.
Augustin.	in levit. qu.
Augustin.	in pentat.
Augustin.	in psalm.
Augustin.	locut.
Augustin.	mendac.
Augustin.	no.
Augustin.	orig.
Augustin.	quaest. hept.
Augustin.	regul.
Augustin.	retr.
Augustin.	solil.
Augustin.	spec.
Augustin.	trinit.
Aulul.
Aur.
Aur.	Augustin. rhet.
Aur.	Vict.
Aur.	Vict. Caes.
Aur.	Vict. epit.
Aur.	Vict. orig.
Aur.	Vict. orig. gent. Rom.
Aur.	Vict. vir. ill.
Aur.	acut.
Aur.	chron.
Aur.	de Caes.
Aur.	de or. gent. Rom.
Aur.	de orig.
Aur.	de orig. gent. Rom.
Aur.	de vir. ill.
Aur.	vict. epit.
Aur.	vict. vir. ill.
Aurel.
Aurel.	Arcad. dig.
Aurel.	de Caes.
Aurel.	de orig. gent. Rom.
Ausg.
Ausgew.	Br. Cic.
Auslgg.
Auson.	Caes.
Auson.	Cent. nupt.
Auson.	Drepan. fil.
Auson.	Mos.
Auson.	Technop.
Auson.	ad edyll.
Auson.	append.
Auson.	de fer. Rom.
Auson.	de hist.
Auson.	de litt. monos.
Auson.	de mens. monos.
Auson.	de nom. sept. dier.
Auson.	de prof.
Auson.	ecl.
Auson.	egl.
Auson.	ephem.
Auson.	epig.
Auson.	epist.
Auson.	epit. her.
Auson.	epitaph.
Auson.	grat. act.
Auson.	lud. sept. sap.
Auson.	ord. urb. nob.
Auson.	parent.
Auson.	perioch. Iliad.
Auson.	prof. carm.
Auson.	rhop.
Avell.
Avian.	apol.
Avian.	fab.
Avid.	Cass.
Avien.	Arat.
Avien.	Phaen.
Avien.	ad Flav.
Avien.	descr. orb.
Avien.	descr. orb. terr.
Avien.	fab.
Avien.	mar.
Avien.	marit.
Avien.	perieg.
Avien.	progn.
Avit.	ad Fascin. soror.
Bacch.
Bacch.	lin.
Baehr.	Isid. orig.
Balb.
Barnab.	vers. Lat.
Barth.	adv.
Bas.
Basil.
Bb.
Bd.
Bed.	cant. cantic.
Bed.	mund. constit. tom.
Beitr.
Bened.
Bentl.	Ter. Hec.
Berl.
Berl.	Philol. Wochenschr.
Bern.	ad Verg. georg.
Berol.
Bibl.	crit.
Blumenl.
Bob.	ad Cic. Planc.
Boecking.	Corp. inscr. Lat.
Boeth.
Bollett.	christ.
Bonn.	Apul. flor.
Bonn.	Aur. Vict. epit.
Borm.	Uned. Inschr. no.
Brisson.	de form.
Broukh.	Prop.
Broukh.	Tibull.
Brut.
Buech.	Corp. inscr. Lat.
Buech.	no.
Burm.	Anthol. Lat.
Burm.	Ov. am.
Burm.	Ov. her.
Burm.	Phaedr.
Burm.	Prop.
Burm.	Ps. Quint. decl.
Burm.	Suet. Caes.
Burm.	Val. Flacc.
Burs.	Prisc.
Caecil.
Caecil.	XXXV. Turpil. com.
Caecil.	com.
Caecil.	fr.
Caecil.	fr. inc.
Caecin.
Caef.	de morb. chron.
Cael.
Cael.	Antip.
Cael.	Arel. reg. mon.
Cael.	Aur. acut.
Cael.	Aur. chr.
Cael.	Aur. tard.
Cael.	Aurel. chron.
Cael.	de morb.
Cael.	de morb. acut.
Cael.	de mort. chron.
Cael.	de salut. praec.
Cael.	de sign. diaet. pass.
Caelestin.	pap. epist.
Caes.
Caes.	Arel.
Caes.	Germ. Arat.
Caes.	Germ. phaen.
Caes.	Germanic. prognost.
Caes.	ad virg.
Caes.	de metr.
Caes.	de metr. Hor.
Caes.	ep.
Caes.	in Anthol. Lat.
Caesar.	ad virg.
Cal.
Cal.	de Athan.
Cal.	de Athanas.
Calig.
Call.	Sil.
Callistr.	dig.
Calp.
Calp.	Fl. decl.
Calp.	ed.
Cant.	Habac.
Cap.
Capit.	Alb.
Capit.	Get.
Capit.	Gord.
Capit.	Macr.
Capit.	Maxim.
Capit.	Maximin. duob.
Capit.	Maximin. iun.
Capit.	Opil. Macrin.
Capit.	Pert.
Capit.	Phil.
Capit.	Ver.
Capit.	phil.
Capitol.	Albin.
Capitol.	Aur.
Capitol.	Gord.
Capitol.	Macr.
Capitol.	Max.
Capitol.	Pert.
Capitol.	Ver.
Capitol.	phil.
Capitul.	reg. Franc. tom.
Car.
Carm.
Carm.	conviv. Graec.
Carm.	de fig.
Carm.	de quib. urb.
Carm.	epig.
Cas.
Casaub.	Pers.
Casaub.	Suet. Aug.
Casin.	prol.
Casiod.	inst. div. litt.
Cass.
Cass.	Fel.
Cass.	Hemin.
Cass.	Hemin. ann.
Cass.	Hemin. hist.
Cass.	conl. praef.
Cass.	de medic.
Cass.	ibid.
Cassian.	Nest.
Cassian.	coen. inst.
Cassian.	coenob. inst. praef.
Cassian.	coll.
Cassian.	de inc. Chr.
Cassian.	de incarn.
Cassian.	de incarn. Chr.
Cassian.	de incarn. dom.
Cassian.	instit.
Cassian.	instit. cen.
Cassian.	patr.
Cassiod.
Cassiod.	Ios. antiqu.
Cassiod.	ad regin.
Cassiod.	arithm.
Cassiod.	compl.
Cassiod.	de amic.
Cassiod.	de anim.
Cassiod.	de art. disc. lib.
Cassiod.	de astron.
Cassiod.	de dial.
Cassiod.	de dialect.
Cassiod.	de inst. div. litt.
Cassiod.	de instit. div. lit.
Cassiod.	de mus.
Cassiod.	de music.
Cassiod.	de or.
Cassiod.	de orat.
Cassiod.	de orthogr.
Cassiod.	de rhet.
Cassiod.	de syllog.
Cassiod.	geom.
Cassiod.	hist.
Cassiod.	in Auct. class. tom.
Cassiod.	in apocal.
Cassiod.	in cant.
Cassiod.	in psalm.
Cassiod.	in psalt. praef.
Cassiod.	inst. div.
Cassiod.	inst. div. lit.
Cassiod.	inst. div. litt.
Cassiod.	inst. lib. litt.
Cassiod.	inst. saec. litt.
Cassiod.	prol.
Cassiod.	tom.
Cassiod.	var.
Castal.	Rutil. itin.
Cat.
Catall.
Catil.
Cato.	inc. libr. fr.
Catull.
Ceb.
Cel.
Celer.
Cellar.	Curt.
Cellar.	de mort. pers.
Cels.
Cels.	Bd.
Cels.	dig.
Cels.	praef.
Cels.	prooem.
Cens.	fr.
Censor.
Censor.	fr.
Censorin.
Censorin.	fr.
Cepheus.
Cer.
Chalc.
Chalc.	Tim.
Chalc.	comm.
Chalcid.
Chalcid.	Tim.
Chalcid.	Vgl. Borrich. cogitatt.
Chalcid.	prooem.
Chaldic.	Tim.
Charis.
Charis.	exc.
Charis.	gr.
Charta.
Chr.
Chr.	Cic. Brut.
Chr.	Nep. Thras.
Chr.	Plaut. asin.
Chr.	nat.
Christ.
Christ.	Vol. II.
Chronogr.	Momms.
Chrysol.	serm.
Cic.
Cic.	Ac.
Cic.	Acad. pr.
Cic.	Arat.
Cic.	Arch.
Cic.	Balb.
Cic.	Brut.
Cic.	Caecin.
Cic.	Cael.
Cic.	Cat.
Cic.	Clod.
Cic.	Clu.
Cic.	Cornel.
Cic.	De Finibus
Cic.	Dei.
Cic.	Flacc.
Cic.	Font.
Cic.	Hortens. fr.
Cic.	II. Verr.
Cic.	Lig.
Cic.	Manil.
Cic.	Mur.
Cic.	Oecon. fr.
Cic.	Phii.
Cic.	Pis.
Cic.	Pison.
Cic.	Planc.
Cic.	Poët. Tusc.
Cic.	Protag. fr.
Cic.	Quinct.
Cic.	Quint.
Cic.	Rab. Post.
Cic.	Rab. perd.
Cic.	Rosc. Am.
Cic.	Scaur.
Cic.	Sest.
Cic.	Sex. Rosc.
Cic.	Sull.
Cic.	Tim.
Cic.	Vat.
Cic.	ad Att.
Cic.	ad Caes. iun.
Cic.	ad Quir.
Cic.	agr.
Cic.	consol. fr.
Cic.	de Liv.
Cic.	de Sen.
Cic.	de amic.
Cic.	de div.
Cic.	de dom.
Cic.	de fat.
Cic.	de fin. exc. II.
Cic.	de glor.
Cic.	de har. resp.
Cic.	de imp. Cn. Pomp.
Cic.	de imper. Pomp.
Cic.	de leeg.
Cic.	de legg.
Cic.	de nat. deor.
Cic.	de off.
Cic.	de opt. gen.
Cic.	de pet.
Cic.	de petit. cons.
Cic.	de prov. cons.
Cic.	de rep.
Cic.	de tog. cand. fr.
Cic.	enarr.
Cic.	ep. fragm.
Cic.	fr.
Cic.	harusp. resp.
Cic.	in Anthol. Lat.
Cic.	in Cic. ep.
Cic.	in Hier. ep.
Cic.	in tog. cand.
Cic.	lib.
Cic.	oratt. commentariis. Haun.
Cic.	parad.
Cic.	part.
Cic.	partit. or.
Cic.	rhet.
Cic.	sel.
Cic.	somn. Scip.
Cic.	top.
Cim.
Cinciis.	Berol.
Cir.
Cis.	Pis.
Cl.	Mam. genethl.
Cl.	Mam. grat. act.
Cl.	Mamert. pan. Maxim.
Cl.	Quadr. ann.
Cl.	Quadrig.
Cl.	Sacerd.
Cl.	de anim.
Cl.	de stat. anim.
Class.	Auct.
Claud.
Claud.	Eutr.
Claud.	Gigant.
Claud.	II. cons. Stil.
Claud.	III. cons. Honor.
Claud.	IV. cons. Hon.
Claud.	Mall. Theod. cons.
Claud.	Mam.
Claud.	Mam. epist. praemiss. libr.
Claud.	Mamert.
Claud.	Phoen.
Claud.	Quadr. ann.
Claud.	Quadrig. fr.
Claud.	Ruf.
Claud.	Sacerd.
Claud.	Saturn. dig.
Claud.	VI. cons. Hon. praef.
Claud.	ad Iul.
Claud.	ad Ser.
Claud.	bell. Get.
Claud.	de Magnet.
Claud.	de anim.
Claud.	de laud. Stil.
Claud.	de nupt. Hon.
Claud.	de stat. an.
Claud.	edyll.
Claud.	ep.
Claud.	fesc.
Claud.	fr. col.
Claud.	hystr.
Claud.	laud. Seren.
Claud.	orat. col.
Claud.	rapt. Pros.
Claudian.
Claudian.	Mam.
Claudian.	de anim.
Claudian.	de stat. anim.
Claudian.	epigr.
Cledon.
Cledon.	art. praef.
Clem.	ad Cor.
Clod.	fr.
Clu.
Cluent.
Cod.	Iust.
Cod.	Iustin.
Cod.	Theod.
Coel.	Antip.
Cogitatt.
Col.
Col.	arb.
Col.	poet.
Col.	praef.
Coll.	phil.
Collect.
Collect.	phil.
Coloss.
Colum.
Colum.	arb.
Colum.	poët.
Colum.	praef.
Com.	inc. fab. inc.
Comic.	Rom. fr.
Comic.	fragm.
Comic.	inc. fr.
Comm.	apol.
Comm.	instr.
Comment.	Herod.
Comment.	diur. Aug.
Commentt.	Plaut.
Commod.
Commod.	apol.
Commod.	inst.
Commod.	instr.
Commodian.
Commodian.	apol.
Commodian.	instr.
Comodian.	apol.
Comoed.	pall. inc.
Comp.	de div. fabr. archit.
Compar.	Augustin. epist.
Compend.	Vitr.
Coniect.
Coniect.	Plaut.
Consent.
Consent.	art.
Consent.	de barb.
Consent.	gramm.
Consol.	ad Liv.
Const.
Const.	Aug.
Constant.
Constant.	Aug.
Constant.	imp.
Cor.
Corinth.
Coripp.
Coripp.	Ioann.
Coripp.	Ioh.
Coripp.	Iust.
Coripp.	laud. Iustin.
Coripp.	laud. Iustin. min.
Corn.
Corn.	Nepot.
Cornel.
Cornel.	Gall.
Cornel.	fr.
Cornel.	no.
Cornel.	or.
Cornif.
Cornif.	met.
Cornif.	rhet.
Cornucop.
Corp.	II.
Corp.	III.
Corp.	Inscr. Lat.
Corp.	Vol.
Corp.	gloss.
Corp.	inacr. Lat.
Corp.	inscr. Etrusc.
Corp.	inscr. Latin.
Corp.	vol.
Cramer.	anecd. tom.
Cresc.
Cresc.	Don.
Crescon.
Crescon.	Donat.
Crescon.	gramm.
Ct.	Iustin.
Ct.	Symm. epist.
Ctesias.	Heidelb.
Cul.
Cur.
Cur.	Fortunat. art. rhet.
Cur.	fr.
Cur.	urb. reg.
Curc.
Curt.
Curt.	Vgl. Drak. Liv.
Cypr.
Cypr.	Gall. gen.
Cypr.	act. proc.
Cypr.	ad Demedr.
Cypr.	ad Donat.
Cypr.	ad Fortun.
Cypr.	adv. Iud.
Cypr.	carm.
Cypr.	de cath. eccl. unit.
Cypr.	de hab. virg.
Cypr.	de idol.
Cypr.	de idol. van.
Cypr.	de iudic.
Cypr.	de laps.
Cypr.	de mort.
Cypr.	de sing. cler.
Cypr.	ep.
Cypr.	test.
Cyprian.	concil. Carthag.
Cyprian.	epist.
Dan.
Dar.	Phryg.
Dat.	Papin. dig.
Dav.
Decr.	decur. Caerel.
Deder.	Dict.
Delr.	Sen. Herc. Oet.
Detl.	Philol.
Dez.
Dict.
Dict.	Cret.
Dict.	prol.
Dictionn.
Didym.	de spir. sanct.
Dig.
Diocl.
Diocletian.
Diod.
Diog.	Laert.
Diom.
Diom.	praef. extr.
Dion.	Hal.
Dionys.	perieg.
Doctr.	num.
Dom.
Don.
Donat.
Donat.	Ter. Andr.
Donat.	Ter. Hec.
Donat.	Ter. Phorm.
Donat.	Ter. adelph.
Donat.	Ter. eun.
Donat.	Verg. Aen.
Donat.	art. gr.
Donat.	de comoed.
Donat.	vit. Verg.
Donatist.
Dosith.
Dosith.	Aesop.
Dr.	Charis.
Dr.	Colum.
Dracont.
Dracont.	carm.
Dracont.	hexaëm.
Dracont.	min.
Dracont.	minor.
Dracont.	sat.
Drak.
Drak.	Liv.
Drak.	Sil.
Duhn.	in exod.
Dynam.
Dynamid.
Eccl.
Eccl.	Capitol. Albin.
Eccl.	Cledon. art. rhet.
Eccl.	Corp. inscr. Lat.
Eccl.	Macr. sat.
Eccl.	Not. Tir.
Eccl.	Schol. Iuven.
Eccl.	Vgl. Anecd. Helv.
Eccl.	Vgl. Bünem. Lact.
Eccl.	Vgl. Charis.
Eck.	Lugd. Bat.
Ecl.	Cic.
Edict.	Claud. lin.
Edict.	Diocl.
Edict.	II. no.
Edict.	Iustin.
Edict.	Theoderic.
Edict.	Theoderic. 
Edict.	praef.
Edict.	prooem.
Edict.	prooem. extr.
Edict.	prooem. sect.
Eleg.	Rom.
Eleg.	ad Maecen.
Elmenh.	Minuc. Fel.
Emend.	Liv.
Emendatt.	Fronton.
Emendatt.	Liv.
Emendatt.	Plaut.
Emerit.
Emp.
Endlich.	Anal. gramm.
Engelbr.	ad litt.
Enn.	Epich.
Enn.	ann.
Enn.	ans.
Enn.	bell. Punic. fr. inc. IX.
Enn.	com.
Enn.	fr.
Enn.	frgm. var.
Enn.	hed.
Enn.	praet.
Enn.	sat.
Enn.	scen.
Enn.	tr.
Ennod.	carm.
Ennod.	de synod.
Ennod.	dict.
Ennod.	ep.
Ennod.	opusc. II.
Enzykl.
Epam.
Ephem.	epigr.
Ephes.
Epid.
Epiph.
Epist.	pont. Felic.
Epit.	Iliad.
Epit.	instit. Gai.
Epit.	nov.
Erdk.
Erlang.
Esdr.
Esth.
Etrusker.	Bd.
Euang.	Palat. ed. Tischend. Luc.
Euanth.	de com.
Eucher.	instr.
Eucher.	intell. spirit.
Eugipp.	thesaur.
Eugipp.	vit. Sever.
Eugraph.	Ter. Andr.
Eugraph.	Ter. heaut.
Eulog.	in Cic. somn. Scip.
Eum.
Eumen.	Constant.
Eumen.	ad Const.
Eumen.	de rest. schol.
Eumen.	grat. acr.
Eumen.	pan.
Eumen.	pan. Constantin.
Eun.
Euseb.	ad ann. Chr.
Euseb.	chron. ol.
Euseb.	eccl. hist.
Eust.	hexaëm.
Eustath.	hex.
Eut.	praef.
Eutr.
Eutrop.
Eutych.
Eutych.	art.
Eutych.	gramm.
Eutych.	prooem.
Exc.	Amm.
Exc.	Charis.
Exc.	Vales.
Exc.	Vitr.
Exc.	ad Verg. Aen.
Excerpt.	art. rhet.
Excurs.	de fin.
Ezech.
Ezech.	hom.
Ezech.	homil.
Fab.	Max. fr.
Fab.	Pict.
Fab.	Victorin. art. rhet.
Facund.	defens.
Farm.
Fast.	Iul. Arv. Oct.
Fast.	Iul. Maff. fragm.
Fast.	Iul. Praen. Mart.
Fast.	Maff.
Fast.	Praen. Apr.
Fast.	Praenest.
Faust.
Faust.	Manich.
Faust.	ad Imp.
Faustin.
Favon.	ad somn. Scip.
Fel.
Feldm.
Felic.
Ferienschr.
Fest.
Firm.
Firm.	Mat.
Firm.	de err.
Firm.	de error. prof. rel.
Fittb.	Iustin.
Fl.	Varr. LL.
Flacc.
Flaviens.	nom. dict.
Flor.
Flor.	Vergil. or. an. poët.
Flor.	praef.
Flor.	prooem.
Florent.	dig.
Florentin.	dig.
Florian.
Flusses.	Plin.
Font.
Fort.	carm.
Fort.	in laud. Mar.
Fort.	spur.
Fortun.
Fortun.	art. rhet.
Fortunat.	art.
Fr.	Auson. edyll.
Fr.	Boëth. inst. mus.
Fr.	Chalcid. Tim.
Fr.	Grom. vet.
Fr.	Isid.
Fr.	Plin.
Fr.	Sidon. epist.
Fr.	Vat.
Fr.	de music.
Fr.	in psalm.
Fr.	in reg.
Fragm.	Bob.
Fragm.	Vat.
Fragm.	iur. civ. anteiust.
Franc.
Freinsh.	Flor.
Frgm.	Vat.
Frick.	Plin.
Front.	aqu.
Front.	strat.
Frontin.
Frontin.	Vgl. Oudend. Frontin. strat.
Frontin.	aqu.
Frontin.	de fer. Als.
Frontin.	fr.
Frontin.	strat. praef. extr. Eutr.
Fronto.	Vgl. übh.
Fronton.	de fer. Als.
Fulg.
Fulg.	Myth.
Fulg.	Verg. cont.
Fulg.	Virg. contin.
Fulg.	act. mund.
Fulg.	ad Thras.
Fulg.	ant.
Fulg.	ant. no.
Fulg.	antiqu.
Fulg.	contin. Verg.
Fulg.	contin. Vergil.
Fulg.	de expos. Verg. cont.
Fulg.	exp. serm. ant.
Fulg.	expos. serm.
Fulg.	mitol.
Fulgent.	ant.
Fulgent.	contin. Verg.
Fulgent.	mitol.
Fulgent.	myth.
Galat.
Galb.
Gall.	eleg. fr.
Gardth.	vol.
Garet.	Corp. inscr. Lat.
Garet.	Isid.
Garg.	de arb. pom.
Garg.	de persic.
Garg.	de virt. herb.
Gargil.	Mart. med.
Gargil.	de arb. pomif.
Gargil.	de medic.
Gargil.	de virt. herb.
Gargil.	ex pom.
Gaud.
Gaud.	Don.
Gauden.
Gaudent.
Gaudent.	serm.
Gedan.
Gelas.	epist.
Gell.
Gell.	pr.
Gels.
Gelt.
Genes.
Genet.	Mart. Cap.
Genet.	Tigris. Plin.
Genn.	vir. ill.
Gennad.
Gennad.	de script. eccl.
Gennad.	de vir. ill.
Gennad.	de vir. illustr.
Geogr.
Geogr.	Rav.
Germ.
Germ.	Arat.
German.
German.	Arat.
Germanic.	Arat.
Gernh.	de off.
Gernh.	de sen.
Gesch.
Gesch.	Roms. Bd.
Get.
Ggstz.
Gild.
Glomat.	vet.
Gloss.
Gloss.	II.
Gloss.	Ital.
Gloss.	Nom.
Gloss.	Paris.
Godofr.	Cod. Theod.
Goetz.	Lucr.
Goldb.
Gord.
Goth.	Cic. Scaur.
Gothofr.	Cod. Theod.
Gotting.
Gr.
Graec.
Graecol.
Gramm.	Vat.
Gramm.	de adv.
Gramm.	de dub. nom.
Gramm.	de gen.
Gramm.	de gener. nom.
Gramm.	de interiect.
Gramm.	de praepos.
Gramm.	in Anal. gramm.
Gramm.	vet.
Gran.	Lic. lib.
Grat.	cyn.
Gratt.	cyn.
Greg.	Tur. Iul.
Greg.	Tur. Mart.
Greg.	Tur. glor. conf.
Greg.	Tur. hist. Franc.
Greg.	Tur. lib. vit. patr.
Greg.	de curs. eccl.
Greg.	de curs. stell.
Greg.	de glor. conf.
Greg.	de glor. mart.
Greg.	dial.
Greg.	ep.
Greg.	hist. Franc.
Greg.	in cant.
Greg.	in evang.
Greg.	in glor. mart.
Greg.	lib. sacr.
Greg.	lib. sacr. no.
Greg.	reg. past.
Gregor.	Epist.
